Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Density (product.metafields.custom.density),Lace Color (product.metafields.custom.lace_color),Product Color (product.metafields.custom.product_color),Texture (product.metafields.custom.texture),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Hair type (product.metafields.shopify.hair-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
copy-of-virgin-mongolian-kinky-curly-drawstring-ponytail-draft,,,,,,,,,14 - 115,,,,,,,,,0.0,shopify,deny,manual,210.00,175.00,true,true,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_6bd549f0-7c0f-4c8e-a0f6-3365b99faf41.jpg?v=1734693596,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
copy-of-virgin-mongolian-kinky-curly-drawstring-ponytail-draft,,,,,,,,,16 - 120,,,,,,,,,0.0,shopify,deny,manual,222.00,185.00,true,true,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_710a9922-e6c8-49dc-9580-cbc5b1531f77.jpg?v=1734693596,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
copy-of-virgin-mongolian-kinky-curly-drawstring-ponytail-draft,,,,,,,,,18 - 130,,,,,,,,,0.0,shopify,deny,manual,234.00,195.00,true,true,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/dbfbb128-eed2-4c7f-ab13-9ccc726ea867.jpg?v=1734693549,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
copy-of-virgin-mongolian-kinky-curly-drawstring-ponytail-draft,,,,,,,,,20 - 140,,,,,,,,,0.0,shopify,deny,manual,246.00,205.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
copy-of-virgin-mongolian-kinky-curly-drawstring-ponytail-draft,,,,,,,,,22 - 145,,,,,,,,,0.0,shopify,deny,manual,258.00,215.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
copy-of-virgin-mongolian-kinky-curly-drawstring-ponytail-draft,,,,,,,,,24 - 150,,,,,,,,,0.0,shopify,deny,manual,282.00,235.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
copy-of-virgin-mongolian-kinky-curly-drawstring-ponytail-draft,,,,,,,,,26 - 160,,,,,,,,,0.0,shopify,deny,manual,300.00,250.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-loose-curly-hair-1,Virgin Mongolian Loose Curly Hair,"<div>
<div class=""col-lg-6""></div>
<div class=""col-lg-6"">
<div class=""form-group"">
<div class="""">
<div class=""custom-control custom-radio form-check"">
<p data-start=""103"" data-end=""340"">This hair is made from 100% virgin Mongolian human hair, taken from a single donor and left unprocessed. The loose curls have a natural flow that can be worn as-is or styled to suit your look.</p>
<p data-start=""342"" data-end=""539"">Each bundle is full from root to tip, easy to maintain, and blends well with natural textures. With proper care, it holds up through multiple installs without losing its curl pattern or softness.</p>
</div>
</div>
</div>
</div>
<strong></strong>
</div>
<div>
<p><strong>How many bundles are needed for my head?</strong></p>
<ul>
<li>(2 packs) is needed for a full head weave style</li>
<li>(3 packs) 3 bundles is recommended if buying longer than 14″ wefts</li>
</ul>
</div>
<p data-start=""319"" data-end=""554""><strong>Shipping Info:</strong></p>
<ul>
<li data-start=""319"" data-end=""554""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-start=""319"" data-end=""554""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,Weft,"#hairextension, curly, mongolianbundle, MongolianBundles, mongolianhair, Weft",true,Length,12 Inches,,,,,,,,"",0.0,shopify,deny,manual,145.00,174.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/1_dfaf5e43-3544-451d-827d-82765caa6a3d.jpg?v=1729346126,1,"",false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Hair Extension,female,adult,,new,,,,,,,4oz per bundle,Machine weft,Natural Black,Virgin Mongolian Loose Curly,,7,,,,,,,,,,lb,,,active
virgin-mongolian-loose-curly-hair-1,,,,,,,,,14 Inches,,,,,,,,"",0.0,shopify,deny,manual,160.00,186.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_7a6120bd-514b-4ccc-bfb4-a720ece73732.jpg?v=1729346125,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-loose-curly-hair-1,,,,,,,,,16 Inches,,,,,,,,"",0.0,shopify,deny,manual,170.00,210.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_8509a44a-151f-4548-8ac7-9b5e029b00d8.jpg?v=1729353850,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-loose-curly-hair-1,,,,,,,,,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,180.00,216.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/4_be5ad87b-df4b-4f72-9eae-8b2309661415.jpg?v=1729353844,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-loose-curly-hair-1,,,,,,,,,20 Inches,,,,,,,,"",0.0,shopify,deny,manual,195.00,228.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/5_d2dd2899-d1f4-42a8-a30d-886995eab84d.jpg?v=1729346126,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-loose-curly-hair-1,,,,,,,,,22 Inches,,,,,,,,"",0.0,shopify,deny,manual,200.00,234.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-loose-curly-hair-1,,,,,,,,,24 Inches,,,,,,,,"",0.0,shopify,deny,manual,210.00,252.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-loose-curly-hair-1,,,,,,,,,26 Inches,,,,,,,,"",0.0,shopify,deny,manual,220.00,258.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-4a-4c,Virgin Mongolian Kinky Curly 4A/4C,"<div class=""col-lg-6"">
<div class=""form-group""></div>
</div>
<div class=""col-lg-6"">
<div class=""form-group"">
<div class="""">
<div class=""custom-control custom-radio form-check"">
<p data-start=""148"" data-end=""378"">Our Virgin Mongolian Kinky Curly bundles are made to blend naturally with 4A–4C hair textures. Each bundle is 100% virgin human hair, soft to the touch, and full from root to tip.</p>
<p data-start=""380"" data-end=""557"">The tight curls give rich volume and a natural look that’s easy to style and maintain. You can color, wash, and heat-style the hair while still keeping its texture and bounce.</p>
<p data-start=""559"" data-end=""713"">Perfect for sew-ins, wigs, or clip-ins, these bundles are a reliable choice if you want hair that matches your natural curls and lasts with proper care.</p>
<p data-start=""319"" data-end=""554""><strong>Shipping Info:</strong></p>
<ul>
<li data-start=""319"" data-end=""554""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-start=""319"" data-end=""554""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>
</div>
</div>
</div>
</div>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,weft,"#AFROKINKY, afrocurlyhair, curlshair, curly, hair extension, kinkyweft, naturalcurlyhair, Weft",true,Length,12 Inches,,,,,,,,"",0.0,shopify,deny,manual,150.00,180.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/MH_Hair.jpg?v=1732710396,1,"",false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Wig,female,adult,,new,,,,,,,4oz per bundles,Machine wefts,Natural Black,Virgin Mongolian Kinky Curly 4A/4C,,13,,,,,,,,"kinky
boho",,lb,,,active
virgin-mongolian-kinky-curly-4a-4c,,,,,,,,,14 Inches,,,,,,,,"",0.0,shopify,deny,manual,165.00,198.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_cb4053fa-a0ba-4cf1-8079-c01d34adfbf9.jpg?v=1729346125,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-4a-4c,,,,,,,,,16 Inches,,,,,,,,"",0.0,shopify,deny,manual,175.00,210.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_a92b3bb0-be9b-42d0-a848-e3b59f769f6c.jpg?v=1729346126,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-4a-4c,,,,,,,,,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,180.00,222.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/4_d565cf8b-be02-4baa-be9d-5e4db95986b7.jpg?v=1729346126,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-4a-4c,,,,,,,,,20 Inches,,,,,,,,"",0.0,shopify,deny,manual,190.00,234.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-4a-4c,,,,,,,,,22 Inches,,,,,,,,"",0.0,shopify,deny,manual,200.00,246.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-4a-4c,,,,,,,,,24 Inches,,,,,,,,"",0.0,shopify,deny,manual,210.00,258.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
raw-indian-wavy,Raw Indian Wavy,"<div class="""">
<div class=""custom-control custom-radio form-check"">
<p data-start=""171"" data-end=""445"">Our Raw Indian Wavy bundles are sourced directly from single donors, giving you hair that is natural, soft, and full from root to tip. </p>
<p data-start=""447"" data-end=""711"">Because our hairs are raw and unprocessed, every bundle keeps its strength and luster, blending beautifully with relaxed or natural textures. With the right care, these bundles last for years, making them a reliable choice for sew-ins, wigs, or versatile installs.</p>
<div>
<p data-start=""319"" data-end=""554""><strong>Shipping Info:</strong></p>
<ul>
<li data-start=""319"" data-end=""554""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-start=""319"" data-end=""554""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>
</div>
</div>
</div>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wigs,weft,"#hairextension, #mercyshairextensions, Best, Best Seller, bestwavyhair, connecticuthair, indian, indianhair, indianwavyhair, mercyhair, naturalwavyhair, raw indian, rawhair, wavy, Weft",true,Length,12 Inches,,,,,,,,"",0.0,shopify,deny,manual,150.00,180.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/Raw_Indian_Wavy.jpg?v=1724245889,1,Raw Indian Wavy,false,Premium Raw Indian Wavy Hair | Shop Now,"Discover our premium Raw Indian Wavy hair, ethically sourced for natural volume, softness, and shine. Shop now for unmatched quality.",Wig,female,adult,,new,,,,,,,4oz per bundle,Machine weft,1B Natural Black Brown ,Raw Indian Natural Wavy,,7,,,,,,,,,,lb,,,active
raw-indian-wavy,,,,,,,,,14 Inches,,,,,,,,"",0.0,shopify,deny,manual,168.00,,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/DSC_2274-Edit_1.jpg?v=1712522168,2,Raw Indian Wavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
raw-indian-wavy,,,,,,,,,16 Inches,,,,,,,,"",0.0,shopify,deny,manual,175.00,,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/DSC_2259_2.jpg?v=1712522168,3,Raw Indian Wavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
raw-indian-wavy,,,,,,,,,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,180.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
raw-indian-wavy,,,,,,,,,20 Inches,,,,,,,,"",0.0,shopify,deny,manual,185.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
raw-indian-wavy,,,,,,,,,22 Inches,,,,,,,,"",0.0,shopify,deny,manual,190.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
raw-indian-wavy,,,,,,,,,24 Inches,,,,,,,,"",0.0,shopify,deny,manual,200.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
raw-indian-wavy,,,,,,,,,26 Inches,,,,,,,,"",0.0,shopify,deny,manual,215.00,270.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
raw-indian-wavy,,,,,,,,,28 Inches,,,,,,,,"",0.0,shopify,deny,manual,250.00,288.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
zara-kinky-straight-5x5-hd-lace-wig-closure,Zara Kinky Straight 5X5 HD Lace Wig Closure,"<p data-start=""162"" data-end=""427"">Mercy's Zara Wig is made with 100% virgin human hair in a natural kinky straight texture that looks just like pressed or blown-out natural hair. At full volume, it gives you a thick, healthy look without extra effort.</p>
<p data-start=""429"" data-end=""654"">This unit comes with a 5x5 HD lace closure for a natural hairline and is completely glueless, making it easy to wear and remove. </p>
<p data-start=""319"" data-end=""554""><strong>Shipping Info:</strong></p>
<ul>
<li data-start=""319"" data-end=""554""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-start=""319"" data-end=""554""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wigs,Wig,"#hairextension, closure, HD Lace Wig, kinkystraight, Mongolian, MongolianBundles, straight, wig",true,Length,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,750.00,828.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/PHOTO-2024-03-15-03-24-16.jpg?v=1738821704,1,"",false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Wig,female,adult,,new,,,,,,,200% ,5x5 HD Lace Closure | Bleached knots,Natural Black Color,Virgin Kinky Straight,,6,,,,,,,,,,lb,,,active
zara-kinky-straight-5x5-hd-lace-wig-closure,,,,,,,,,20 Inches,,,,,,,,"",0.0,shopify,deny,manual,800.00,840.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/DSC_2523.jpg?v=1738821613,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
zara-kinky-straight-5x5-hd-lace-wig-closure,,,,,,,,,22 Inches,,,,,,,,"",0.0,shopify,deny,manual,850.00,900.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/a1_8ef79a16-874c-4b6c-a9f8-b60f9e78a686.jpg?v=1739466510,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
zara-kinky-straight-5x5-hd-lace-wig-closure,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/a2.jpg?v=1739466528,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zara-kinky-straight-5x5-hd-lace-wig-closure,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/a3.jpg?v=1739466544,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
virgin-mongolian-kinky-straight-i-tip-microlinks,Virgin Mongolian Kinky Straight I-Tip Microlinks,"<p data-start=""176"" data-end=""491"">Mercy's Virgin Mongolian Kinky Straight I-Tip Microlinks are made from 100% virgin human hair with no chemicals or fillers. The texture blends perfectly with natural blown-out or silk-pressed 4A–4C hair, giving you fullness and length without looking “added on.”</p>
<p data-start=""493"" data-end=""805"">Each strand is applied with small beads, so there’s no glue or heat involved. </p>
<p data-start=""319"" data-end=""554""><strong>Shipping Info:</strong></p>
<ul>
<li data-start=""319"" data-end=""554""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-start=""319"" data-end=""554""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,I-tips,"#mercyshairextensions, blackown, braidlesshair, hairextension, hairstylist, itipmicrolinks, Kinky Straight, kinkyweft, Mongolian, MongolianBundles, naturalhair, newyorkhair, straight, Weft",true,Length,12 Inches,,,,,,,,"",0.0,shopify,deny,manual,192.00,160.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/1_dbf11bc1-af1d-4063-b960-5254c6f02db0.jpg?v=1729346114,1,"",false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Wig,female,adult,,new,,,,,,,100 pcs/bundle,I-Tips,Natural Black,Kinky Straight,,6,,,,,,,,straight,,lb,,,active
virgin-mongolian-kinky-straight-i-tip-microlinks,,,,,,,,,14 Inches,,,,,,,,"",0.0,shopify,deny,manual,204.00,170.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_85e366c5-67ec-40ec-86a5-bc6e06733def.jpg?v=1729346114,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-straight-i-tip-microlinks,,,,,,,,,16 Inches,,,,,,,,"",0.0,shopify,deny,manual,216.00,180.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-straight-i-tip-microlinks,,,,,,,,,18 Inches,,,,,,,,"",0.0,shopify,deny,manual,228.00,190.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-straight-i-tip-microlinks,,,,,,,,,20 Inches,,,,,,,,"",0.0,shopify,deny,manual,240.00,200.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-straight-i-tip-microlinks,,,,,,,,,22 Inches,,,,,,,,"",0.0,shopify,deny,manual,246.00,205.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-straight-i-tip-microlinks,,,,,,,,,24 Inches,,,,,,,,"",0.0,shopify,deny,manual,264.00,220.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-straight-i-tip-microlinks,,,,,,,,,26 Inches,,,,,,,,"",0.0,shopify,deny,manual,282.00,235.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-straight-i-tip-microlinks,,,,,,,,,28 Inches,,,,,,,,"",0.0,shopify,deny,manual,300.00,250.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
sade-bob-unit-5x5-closure,Sade Bob Unit 5X5 Closure,"<div class=""col-lg-6"">
<div class=""form-group""></div>
</div>
<div class=""nova-woocommerce-tabs style_1"">
<div class=""tabs-content"">
<div id=""panel_description"" class=""tabs-panel is-active"">
<p data-start=""134"" data-end=""388"">The Sade Bob Unit is made with 100% virgin human hair and finished with an HD 5x5 closure, it gives you a clean, realistic hairline without extra effort.</p>
<p data-start=""390"" data-end=""638"">This unit is lightweight, glueless, and simple to style, perfect for work, weekends, and everything in between, the Sade Bob is a timeless style that always looks put together.</p>
<p data-start=""319"" data-end=""554""><strong>Shipping Info:</strong></p>
<ul>
<li data-start=""319"" data-end=""554""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-start=""319"" data-end=""554""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>
</div>
</div>
</div>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Wigs,Wig,"#hairextension, closure, hair extension, wig",true,Length,10,,,,,,,,,0.0,shopify,deny,manual,550.00,600.00,true,false,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/1_08e85827-36d8-4b64-8a4a-a3ad15829f6e.jpg?v=1729353751,1,"",false,Sade Bob Unit 5X5 Closure | Shop Now,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop Now,Wig,female,adult,,new,,,,,,,150% | 22-22.5 inch,5x5 HD Lace Closure,Natural Black,Cambodian Straight Hair,,6,,,,,,,,,,lb,,,active
sade-bob-unit-5x5-closure,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_7e3490ad-0299-4bd5-b96a-359cf64531ca.jpg?v=1729353749,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sade-bob-unit-5x5-closure,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_5777f014-b4e2-439e-bdb9-d31ef7872cec.jpg?v=1729353749,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sade-bob-unit-5x5-closure,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/0136/4511/files/4_c71c75f9-8171-4c63-b41f-34af6a506c7b.jpg?v=1729346113,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
virgin-mongolian-kinky-curly-frontal-ear-to-ear,Virgin Mongolian Kinky Curly Frontal (Ear to Ear),"<p data-end=""370"" data-start=""83"">Our Virgin Mongolian Kinky Curly Frontal is made with 3B/3C curl pattern blends perfectly with natural Black hair textures, making it easy to achieve a full, flawless look.</p>
<p data-end=""633"" data-start=""372"">This frontal is versatile enough to part in different ways, style with heat, or wear in its natural curls. With the right care, it stays beautiful and blends like it’s your own.</p>
<p data-end=""554"" data-start=""319""><strong>Shipping Info:</strong></p>
<ul>
<li data-end=""554"" data-start=""319""><strong>Standard FedEx shipping is 3-7 business days</strong></li>
<li data-end=""554"" data-start=""319""><strong style=""font-size: 0.875rem;"">NOTE: We have temporarily suspended returns &amp; exchanges</strong></li>
</ul>",Mercyshairextensions,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,frontal,"#AFROKINKY, #hairextension, #HDlacefrontal, #mercyshairextensions, curly, frontal, kinkycurlyfrontal, Mongolian, MongolianBundles",true,Size,13 x 4,,Texture,3B/3C,,Length,14 Inches,,"",0.0,shopify,deny,manual,240.00,200.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/1_11d9a57d-31fa-4751-ac97-3c32a9750278.jpg?v=1729353771,1,"",false,,Discover the epitome of style and luxury with Mercy Hair Extensions and our premium natural hair wigs and extensions. Shop  Now,Hair Extension,female,adult,,new,,,,,,,130% ,HD Swiss Lace | Bleached Knots,Natural Black,Virgin Mongolian Hair,,6,,,,,,,,,,lb,,,active
virgin-mongolian-kinky-curly-frontal-ear-to-ear,,,,,,,,,13 x 4,,,3B/3C,,,16 Inches,,"",0.0,shopify,deny,manual,252.00,210.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/2_3782c9b8-1169-4c9e-bc63-2320ac2e9336.jpg?v=1729353762,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-frontal-ear-to-ear,,,,,,,,,13 x 4,,,3B/3C,,,18 Inches,,"",0.0,shopify,deny,manual,264.00,220.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/3_6b08b8df-c1b1-4a40-843b-48a32193fc8b.jpg?v=1729353755,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-frontal-ear-to-ear,,,,,,,,,13 x 4,,,3B/3C,,,20 Inches,,"",0.0,shopify,deny,manual,282.00,235.00,true,true,"",https://cdn.shopify.com/s/files/1/0783/0136/4511/files/4_e70712b9-cd61-4eb9-bc6d-558acd6cf535.jpg?v=1729346114,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-frontal-ear-to-ear,,,,,,,,,13 x 4,,,3C/4A,,,14 Inches,,"",0.0,shopify,deny,manual,240.00,200.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-frontal-ear-to-ear,,,,,,,,,13 x 4,,,3C/4A,,,16 Inches,,"",0.0,shopify,deny,manual,252.00,210.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-frontal-ear-to-ear,,,,,,,,,13 x 4,,,3C/4A,,,18 Inches,,"",0.0,shopify,deny,manual,264.00,220.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
virgin-mongolian-kinky-curly-frontal-ear-to-ear,,,,,,,,,13 x 4,,,3C/4A,,,20 Inches,,"",0.0,shopify,deny,manual,282.00,235.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
